sim	param	true	est	hpd_low	hpd_high	ess
001	sigma_x	0.932808704674244	0.980250365034078	0.942793929212314	0.999999059631518	13012.0729929789
001	sigma_y	0.201983017381281	0.802617771410982	0.646737182637403	0.994771951571344	8854.66083583187
001	sigma_r	0.792378755984828	0.903089568528381	0.779395774405754	0.999989023785482	4067.57712101106
001	sigma_s	0.224630508804694	0.445153761431682	0.332925172133306	0.566311607704007	1583.77223830541
001	sigma_a	0.153782855486497	0.224832451442657	0.138800650082523	0.327515182804579	488.257175543794
001	mu	-2.09323892602697	-2.08779158174011	-2.12477919752593	-2.05010593017122	1651.22859585371
001	kappa	2.94033196521923	2.94357756091755	1.76883206259475	4.64958796649482	298.996938644337
001	root_x	-0.353400285829911	-0.0830969676070576	-1.98684643233769	1.82113763595973	10945.5258297858
001	root_y	0.170489470947982	0.103296588852332	-1.67380157946179	1.95739805210597	12017.5177382502
001	root_r	5.44751747601151	7.33639084810384	3.48697841951801	11.3922351733484	743.287635211058
001	root_s	7.86216458739573	7.23954739901006	5.10579636826196	9.49741003119154	1045.01278147707
001	root_a	7.64680222608149	7.25759880137611	6.34114477479892	8.11026781764707	851.692474110163
002	sigma_x	0.435651870910078	0.997886917401566	0.993630612743148	0.999999986907778	9913.00287371008
002	sigma_y	0.0369323608465493	0.997272287925022	0.991857691652028	0.9999998147244	9119.85179191069
002	sigma_r	0.399214582284912	0.938723151124029	0.763075502347673	0.999999041499574	204.019795585181
002	sigma_s	0.45114145684056	0.903288670007095	0.80647226568035	0.999996569118416	1144.80471668995
002	sigma_a	4.10146737587638	4.95369912510866	4.8637236321674	4.99999744844441	12975.6373077467
002	mu	2.52612711512484	3.03457922203293	2.59408479594632	3.4966514401886	5604.59235652321
002	kappa	1.04149807710201	1.56815564349255	1.24319060177887	1.90014365303888	4973.33262633467
002	root_x	-0.162225295911029	-0.120756917549518	-2.06026193168354	1.73697349054064	4846.43437802966
002	root_y	0.386926559881518	-0.173740747583	-1.98489877363718	1.81369039853022	5273.74562919711
002	root_r	3.16916489283665	2.94776214443512	-0.647112272805709	6.65895935330516	699.418544434712
002	root_s	10.7738609220689	8.65894586348278	4.98321134491456	12.1404241691436	427.230542005148
002	root_a	5.46412769588642	6.99309588248534	5.9119245372371	8.18460513287153	377.562365753099
003	sigma_x	0.142340212594718	0.97342551302316	0.925356116490422	0.999995813769497	5675.15168982095
003	sigma_y	0.262317587388679	0.988565949125983	0.966423761104207	0.999999050225856	7317.26886521002
003	sigma_r	0.695624109823257	0.990256212263048	0.971415443535703	0.999999695159484	8917.36664141951
003	sigma_s	0.627376682823524	0.96839182577364	0.916500518132557	0.999998525606609	3937.37999489237
003	sigma_a	2.18290383112617	4.10576905438905	3.30588735191393	4.99241672036004	553.05809277976
003	mu	2.55818809731863	2.69333171343727	2.40948087436152	2.97429267098903	2208.64906682947
003	kappa	1.60785163519904	2.95578016671061	1.74598605489224	4.26149049358454	559.725355721594
003	root_x	0.309111175345405	-0.367230029027225	-2.24259151414083	1.46412270973853	5092.45492304555
003	root_y	0.901647861973713	-2.28115201512137	-4.19521833419115	-0.379331266817144	3947.79394526171
003	root_r	6.2821491855209	5.66927426657112	3.3400885646399	8.22893048651986	335.959484443664
003	root_s	0.981761673648009	1.35069203174739	-0.337279794876154	3.07203431811095	773.87599417113
003	root_a	9.35931065469049	9.42487034096654	8.98001908378678	9.78935232726757	344.49226996473
004	sigma_x	0.354194046463817	0.457125988236382	0.35520427988389	0.561355636318435	528.913223737157
