sim	param	true	EMPIRE	rase	ess	mean_a	ratio
50	sigma_y	0.857296329922974	0.81956779755554	0.919348570344608	48.3204075835567	3.20398788520178	0.0723813205023397
50	root_x	-0.481064635296181	-0.665111573554729	0.481052930153405	419.246641118936	3.20398788520178	1.99997566825346
50	root_y	-0.499881780248943	-0.728112022004198	-2.05516393836545	478.853405496292	3.20398788520178	3.11129995044422
51	sigma_x	0.105593370739371	0.0966977202387174	0.107021401045833	302.271692230017	-1.74701941669585	0.0135238632545113
51	sigma_y	0.165999489137903	0.167902795167767	0.166584893907921	310.512685316068	-1.74701941669585	0.00352654561202957
51	root_x	0.435290660961502	0.271861779391851	-0.122397582575181	3859.17796259712	-1.74701941669585	1.28118586855234
51	root_y	-0.124238751091583	0.161171684806066	-0.0626221809803306	5275.8827209732	-1.74701941669585	0.495952909779586
52	sigma_x	0.740240765502676	0.80947180969259	0.712746665135834	86.927161222314	-1.68839862031016	0.0371421051746205
52	sigma_y	0.0595711334608495	0.061384565196028	0.108136851393241	154.124010564974	-1.68839862031016	0.815255898468155
52	root_x	-0.983516741501531	-0.464969814476678	-2.77022210260974	3345.8104898288	-1.68839862031016	1.81664966717338
52	root_y	-0.0461610113735352	-0.236033326571485	0.0145277109801333	3377.62107309135	-1.68839862031016	1.31471821235837
53	sigma_x	0.988480696920305	0.904337715551544	22.3995392263567	9.2982637968115	9.23571180680702	21.6605732374383
53	sigma_y	0.713523935992271	0.663810629541125	5.0189105509758	7.7801148332298	9.23571180680702	6.03397643415591
53	root_x	-1.94654662435286	0.0344502935085	-33.6068950483047	1163.56388528812	9.23571180680702	16.264880598212
53	root_y	0.708363460038096	-0.303890797352342	-7.83777877516274	1273.07295444516	9.23571180680702	12.0646288485028
54	sigma_x	0.195420110831037	0.238840804411705	22.6858156608038	117.822864256607	8.35782622263731	115.087415795288
54	sigma_y	0.00805252976715565	0.00925571007832223	5.59785262477283	124.024081267587	8.35782622263731	694.166958289945
54	root_x	0.773058292184019	0.131824251298697	-32.2253324918264	1483.83942683603	8.35782622263731	42.6855142977438
54	root_y	0.443763441348418	0.409554206158721	-3.64333656109611	1702.64959286807	8.35782622263731	9.21008722580995
55	sigma_x	0.858150713611394	0.893265521418991	0.677783774104615	103.341131333976	-1.07342560629567	0.210180958479581
55	sigma_y	0.879599370295182	0.958428403726613	0.755923184358282	196.919888556591	-1.07342560629567	0.140605132419997
55	root_x	-0.474583662292594	-0.258957912816013	0.885571341910244	109.009722231372	-1.07342560629567	2.86599626635328
55	root_y	-1.63931799650191	-0.892322534788288	-5.5432674775505	129.862846733295	-1.07342560629567	2.38144733930763
56	sigma_x	0.0153209581039846	0.0243659138628056	10.8083736757345	22.9232122435394	6.83828567617456	704.463300818209
56	sigma_y	0.481652683345601	0.447044658061567	12.4490829928998	49.8000385439655	6.83828567617456	24.8465973996603
56	root_x	-0.776109188248468	-0.798608140667735	-16.8906250556386	7144.70453673509	6.83828567617456	20.7632071767602
56	root_y	-0.974326573654211	-0.587948887540077	19.9719869062712	7820.44406130801	6.83828567617456	21.4982471445547
57	sigma_x	0.734121660701931	0.670930721067795	0.560620746748824	206.121863764556	-0.139415124563182	0.236338093862009
57	sigma_y	0.201403506333008	0.29309468630417	0.237341968302146	197.456705565513	-0.139415124563182	0.178440100788099
