sim	param	true	est	hpd_low	hpd_high	ess
002	root_x	-0.162225295911029	-0.90954975382791	-2.79884549400499	0.930981984765746	4470.11206394639
002	root_y	0.386926559881518	-0.354796873555102	-1.61086170629361	1.02972173332054	214.652365923445
002	root_r	3.16916489283665	3.97764896139456	2.47169070097095	5.48757136333129	135.266320217547
002	root_s	10.7738609220689	8.60203491437352	7.23945961589253	10.7711639265754	53.6456656003244
002	root_a	5.46412769588642	6.69527679975667	6.17081058341138	7.09458398625081	30.6659849881367
003	sigma_x	0.142340212594718	0.371404701841512	0.125767242479341	0.623159725959283	167.895746405352
003	sigma_y	0.262317587388679	0.519304266650334	0.322955390401708	0.72876663366949	375.945112992799
003	sigma_r	0.695624109823257	0.836147236832268	0.708056681553331	0.987005318513604	1373.58007986846
003	sigma_s	0.627376682823524	0.57179435292666	0.468330974481134	0.679520078439755	1315.15955786161
003	sigma_a	2.18290383112617	3.38057265290361	2.2299024045618	4.87131551820857	377.907187007686
003	mu	2.55818809731863	2.30712273885295	1.92145716524571	2.71523520978516	2178.53336763246
003	kappa	1.60785163519904	2.21710531545763	0.865547474707816	4.19013482789524	396.768455537121
003	root_x	0.309111175345405	-1.00431013707399	-2.79162828797701	0.729722384867864	1160.59219185263
003	root_y	0.901647861973713	-0.427768454686471	-2.2980666982669	1.31175144426354	5137.23795199322
003	root_r	6.2821491855209	7.90488195169915	4.90202874604547	10.5035347753792	326.013417987552
003	root_s	0.981761673648009	0.782134778497123	0.0439134197761775	1.61829694122545	358.936530538479
003	root_a	9.35931065469049	8.52214838642223	8.4050562641476	8.63256026894934	1970.23582565652
004	sigma_x	0.354194046463817	0.427030236341081	0.31236171992472	0.545504331972357	804.876538100467
004	sigma_y	0.728580018505454	0.779690863303825	0.617678014567682	0.953896017780679	1486.70287875905
004	sigma_r	0.62874779291451	0.568862778966014	0.476598479771496	0.677418608085533	992.411206016265
004	sigma_s	0.72142386273481	0.801388644648746	0.667415395690397	0.940939660648119	1021.53578389122
004	sigma_a	0.790885419119149	1.29342719138132	1.08244555181006	1.51248066952972	1505.5872613227
004	mu	2.42872881004587	2.38732138724809	2.29110958118019	2.48316413444331	1586.05555345718
004	kappa	4.84991877689026	4.67913054087904	4.13310139570774	4.99995559299435	2568.85037174295
004	root_x	-1.37348188747219	0.0554558295687854	-1.41183079593646	1.56367569765922	5733.28799351498
004	root_y	-1.12795992930285	-0.0221193560919673	-1.77485274400302	1.7080053546868	12609.2617397317
004	root_r	0.856950327393563	-0.409137714405178	-3.25945332129051	2.48780536664972	155.385180485989
004	root_s	-1.4545958103933	-2.33066124446234	-5.79157327741436	1.69630853061791	170.465722465577
004	root_a	3.20610672584735	-0.244755863160695	-4.99923484322657	6.29467804289379	3315.19837432412
005	sigma_x	0.396629426395521	0.3094465884881	0.185507980080216	0.450650330243217	4628.83347233468
005	sigma_y	0.131984238047153	0.210520669900372	0.0298529689483566	0.780825833351023	361.319674613831
005	sigma_r	0.341667271917686	0.475081098520592	0.283590712181426	0.696023710844712	939.461620476847
005	sigma_s	0.198577248025686	0.229326030225164	0.127503235344428	0.345806515223734	676.705537092934
005	sigma_a	2.89886159473099	3.51876180415208	1.95318653396804	4.99984098125554	1210.60850569792
005	mu	-0.846818247810006	-0.595174036139021	-1.34074823454567	0.0983840776469789	2852.3514827194
005	kappa	3.28184573794715	2.8353365779531	0.838444018795051	4.99735912404704	1413.35493543327
005	root_x	0.326648604433737	0.160312755202074	-1.30593323097157	1.60864105430943	10152.0009274171
005	root_y	-2.70787788745313	-1.30011924932273	-2.68086793666467	0.128106654275216	1539.20339585617
005	root_r	2.01750286188486	1.85876899991243	-1.49637588375944	4.87757205120266	1866.94114238886
005	root_s	-0.465313557935938	-0.0362975041366826	-1.75769443311967	1.53402056673004	1018.70277559248
005	root_a	6.7719975207001	6.90012182510219	6.70133312804934	7.15321454984613	234.129893734428
006	sigma_x	0.139351734425873	0.786251277667422	0.590489299659121	0.999911098662603	360.46881352416
006	sigma_y	0.73347818874754	0.933244742578429	0.815441907219695	0.999996847937554	1000.49489086341
006	sigma_r	0.374198588076979	0.443369347253906	0.384106495236552	0.507084151416383	1008.78909299094
006	sigma_s	0.515262025175616	0.445958558197037	0.383348269603469	0.510945620532905	1051.81452468197
006	sigma_a	2.94553738902323	2.73839846564427	1.87341448291272	3.70179776438137	310.640390790596
006	mu	3.73854017001577	3.99487646159463	3.76104095037662	4.24772516303533	1897.21236135348
006	kappa	2.61510538868606	2.00958161318902	0.922369921933587	3.25223321046379	323.872101713425
006	root_x	0.371615319592262	-0.134534075817922	-1.88172151201697	1.58207031984917	5596.10123723353
006	root_y	0.760264092761412	-0.20198267817	-2.00411887392499	1.63941888677088	6339.57587916441
006	root_r	1.40471590881156	2.66284826786819	1.01450854433075	4.29849804367466	252.236632820306
006	root_s	-1.61908985729564	-1.10970681042303	-2.72989186529262	0.450958892366737	304.172926471369
006	root_a	3.54406953207217	0.844574388565153	-4.99826582828603	6.18671252295443	1520.85086247708
007	sigma_x	0.226591604063287	0.994532151710226	0.983799728627458	0.999999979756784	11001.9674406535
007	sigma_y	0.0420301186386496	0.981787578899213	0.945808700756854	0.999999979464552	3286.48976815055
007	sigma_r	0.689068635227159	0.968863208090625	0.91421248830039	0.999997816518801	4493.95091867015
007	sigma_s	0.0435822233557701	0.0470224069903457	0.0381176697109008	0.0559662799312206	1056.29802666253
007	sigma_a	1.70752639765851	4.97133769975567	4.9160620106287	4.99999898296893	12943.2412990888
007	mu	8.65864437771961	8.45324763380269	8.13932592767066	8.77920792268508	7013.65248818053
007	kappa	1.39823309378698	4.71322071532521	4.23303329634935	4.99999353574939	10583.1365366885
007	root_x	-0.864487835396228	0.104652179922916	-1.83528303580531	2.04153235092475	5120.77682288502
007	root_y	-0.299145311637362	0.112179019911957	-1.87862137174174	2.01769362894807	4714.58843081309
007	root_r	-2.17648079431573	-0.868964371447084	-4.67415526056143	2.99892258904174	92.2311472451911
007	root_s	0.678260462844316	0.589709345165113	0.44825362713413	0.760213045475982	204.597992880165
007	root_a	8.25548860244453	9.16140554088573	8.72870275057463	9.57050260502622	782.255941047246
008	sigma_x	0.562191477743909	0.881415001271045	0.696650573421061	0.999986518428621	1397.98498310663
008	sigma_y	0.193423376884311	0.466639883121062	0.137393419835668	0.976033077181491	149.960169287693
